D,V_in,R,f_sw,v_out_mean,i_l_mean,v_out_ripple,i_l_ripple,efficiency,ccm_ok,i_L_min,wall_time_s
0.20999940847321194,17.451098887691913,57.447250725840995,110632.97154810661,21.324259858847732,0.4698695489550538,0.007045928160045569,0.3312502947667184,0.9653362238547676,True,0.3042444015716946,1.863500000354179e-05
0.29632379414438753,11.100108216464365,30.673522964751676,138337.0420322331,14.961353864226501,0.6931613993311198,0.010448050819632787,0.2377690121023123,0.9484546020935551,True,0.5742768932799636,1.6883000000689208e-05
0.21322693098918433,9.327568842120362,79.21034390984912,40797.61095199968,11.13035523938053,0.17859843171099082,0.007344030141316293,0.4875013098526005,0.9388366785698639,False,-0.06515222321530942,1.702700001260382e-05
0.518223931315423,21.493707402577527,9.825519054281436,80782.2017561214,41.61586543043131,8.791403327983737,0.2717097400933302,1.3788375788931866,0.9328092016166205,True,8.101984538537144,1.6668999990088196e-05
0.2356665998482695,8.302920121847897,98.68714517374012,157340.88675592322,10.143289420677272,0.13447309284282244,0.0015394822080477758,0.12436188674613599,0.9337503887612808,True,0.07229214946975444,1.9894999979896966e-05
0.2919235923429331,11.738407454441539,60.67981539366693,45082.04087547283,15.818299034659427,0.36815898676244646,0.016880338713873847,0.7601071304537959,0.9541809141638602,False,-0.011894578464451466,1.9967000014275982e-05
0.5750187198846354,8.4909559278129,83.12384330065558,145246.03066406905,19.115663781143663,0.5411204759701379,0.009104193489079287,0.33615091482260057,0.9567590896750627,True,0.37304501855883765,3.216799996152986e-05
0.2951970307326991,21.28853968558228,96.99662101020812,140245.81854618478,29.43484503356363,0.43056371069706306,0.006387445558239673,0.4480927680385429,0.9745039578092168,True,0.2065173266777916,3.399000001991226e-05
0.431023845945275,8.099350796103824,84.33899190784688,67992.47787591392,13.474967655088289,0.28080527402884004,0.01012837458591183,0.5134411097897748,0.9466110883963829,True,0.02408471913395266,8.852199999864752e-05
0.5518134451989085,11.433339090037617,46.87126836108909,153314.53046572412,24.478497433959316,1.1652503071726528,0.01879693375242287,0.4115115647705357,0.959556376771249,True,0.959494524787385,2.6155000000471773e-05
0.37603656154639736,11.594110936102412,78.25471644236055,162206.28972777087,17.811939391240553,0.36478884037929316,0.0052767080843602494,0.2687817850908529,0.9585900125794218,True,0.23039794783386672,1.797599998099031e-05
0.7650641006206353,19.06924717928389,36.412265673987044,128444.01308070826,75.28872075150632,8.80101641454353,0.12315900539035127,1.1358409078642102,0.9275679924109731,True,8.233095960611426,1.7037000020536652e-05
0.6135982775738926,23.061236418775938,95.68978319679458,137853.54600739805,58.44742090911554,1.5807410358679204,0.027187293223749992,1.0264759489411934,0.9793136716754004,True,1.0675030613973235,1.8130999990262353e-05
0.44183866102906355,19.30642519328768,45.527389316569106,167150.57191925295,33.600102554676866,1.3222333408446127,0.019508492137919522,0.5103377726269961,0.9714008701103082,True,1.0670644545311148,1.712099998485428e-05
0.3954414192108805,10.256222509176894,35.29079558291708,87256.57511743424,16.115170180611837,0.7553270836277263,0.020694619256672372,0.4648056813269463,0.9499174188984826,True,0.5229242429642531,1.648200003501188e-05
0.4889091716741665,14.560908897457608,95.75830166665732,75389.76426911665,27.652291003947397,0.565010600750498,0.01872709798142725,0.9442875935341365,0.9706009709862357,True,0.09286680398342978,1.6705000007277704e-05
0.6604443038484282,10.132825143803316,77.78298376022686,56172.09432494533,28.71549721887826,1.087228233218643,0.04340575596101701,1.1913685484831786,0.9622697036726832,True,0.4915439589770536,2.5112000002991408e-05
0.3019808147068926,9.160250646817222,6.782499792846455,50503.23614710053,12.005076776972698,2.535757935111388,0.1058364581019864,0.5477312275965939,0.9147974476173623,True,2.2618923213130913,1.7558000024564535e-05
0.6384675346245929,13.497815546524826,7.063448379109944,96468.49617624693,32.05462690747997,12.552396468638452,0.30034974050329216,0.8933400391214105,0.8585676884237587,True,12.105726449077746,1.6991999984838912e-05
0.3672404991677748,15.543895732926837,53.86231786610078,36558.13811593885,23.734982290786668,0.6964103207374167,0.044266009535449964,1.561443859604856,0.9662015111672371,False,-0.08431160906501134,1.6484000013861078e-05
0.3607577502365324,22.14264261571136,82.50065504935024,132380.92550755013,33.82047435207485,0.6412934828350788,0.011171527388673868,0.6034200096206463,0.9763728967719432,True,0.33958347802475564,1.666599996497098e-05
0.5996959725562495,23.351099486295723,12.888279987484077,81687.0091873009,54.22082381632611,10.509479081498018,0.30885119522094234,1.7142946541943969,0.9294985941767526,True,9.65233175440082,1.669699997819407e-05
